#
#   VizieR Astronomical Server vizier.u-strasbg.fr
#    Date: 2019-05-23T11:39:32 [V1.99+ (14-Oct-2013)]
#   In case of problem, please report to:	cds-question@unistra.fr
#
#
#Coosys	J2000:	eq_FK5 J2000
#INFO	votable-version=1.99+ (14-Oct-2013)	
#INFO	-ref=VIZ5ce68301a8e7	
#INFO	-out.max=unlimited	
#INFO	queryParameters=33	
#-oc.form=dec
#-out.max=unlimited
#-nav=cat:J/ApJ/738/79&tab:{J/ApJ/738/79/table1}&key:source=J/ApJ/738/79&HTTPPRM:&
#-c.eq=J2000
#-c.r=  2
#-c.u=arcmin
#-c.geom=r
#-source=J/ApJ/738/79/table1
#-order=I
#-out=RAJ2000
#-out=DEJ2000
#-out=GLON
#-out=GLAT
#-out=gmag
#-out=u-g
#-out=g-r
#-out=D0.2
#-out=fm
#-out=cHg
#-out=bHg
#-out=d
#-out=r
#-out=x
#-out=y
#-out=z
#-out=HRV
#-out=e_HRV
#-out=Vgal
#-out=DR8
#DR8=DR8
#-out=Sloan
#Sloan=Sloan
#-out=SimbadName
#

#RESOURCE=yCat_17380079
#Name: J/ApJ/738/79
#Title: SDSS-DR8 BHB stars in the Milky Way's halo (Xue+, 2011)
#Table	J_ApJ_738_79_table1:
#Name: J/ApJ/738/79/table1
#Title: *List of 4985 blue horizontal-branch (BHB) stars selected from SDSS DR8
#Column	RAJ2000	(F9.5)	Right Ascension in decimal degrees (J2000)	[ucd=pos.eq.ra;meta.main]
#Column	DEJ2000	(F9.5)	Declination in decimal degrees (J2000)	[ucd=pos.eq.dec;meta.main]
#Column	GLON	(F10.6)	[0.02/359.85] Galactic longitude	[ucd=pos.galactic.lon]
#Column	GLAT	(F10.6)	[-81.32/88.37] Galactic latitude	[ucd=pos.galactic.lat]
#Column	gmag	(F5.2)	[12.6/20.1] Extinction-corrected g band magnitude	[ucd=phot.mag;em.opt.B]
#Column	u-g	(F5.2)	(u-g) color index after extinction correction	[ucd=phot.color;em.opt.U;em.opt.B]
#Column	g-r	(F5.2)	(g-r) color index after extinction correction	[ucd=phot.color;em.opt.B;em.opt.R]
#Column	D0.2	(F5.2)	H{delta} line width at 20% below local continuum	[ucd=spect.line.width;em.line.Hdelta]
#Column	fm	(F5.2)	H{delta} line flux relative to continuum at line core	[ucd=phot.flux;em.line.Hdelta;spect.line]
#Column	cHg	(F5.2)	The c of H{gamma} line	[ucd=stat.fit.param]
#Column	bHg	(F5.2)	The b of H{gamma} line	[ucd=stat.fit.param]
#Column	d	(F4.1)	[2.3/77.1] Distance to the Sun (1)	[ucd=pos.distance;pos.heliocentric]
#Column	r	(F4.1)	Distance to the Galactic center (1)	[ucd=pos.distance;pos.galactocentric]
#Column	x	(F5.1)	Galactocentric x-position (1)	[ucd=pos.distance;pos.galactocentric]
#Column	y	(F5.1)	Galactocentric y-position (1)	[ucd=pos.distance;pos.galactocentric]
#Column	z	(F5.1)	Galactocentric z-postiion (1)	[ucd=phot.color;pos.galactocentric]
#Column	HRV	(F6.1)	[-476.2/456.4] Heliocentic radial velocity	[ucd=spect.dopplerVeloc]
#Column	e_HRV	(F6.1)	[0.9/22.5] Error in HRV	[ucd=stat.error]
#Column	Vgal	(F6.1)	Galactocentric radial velocity (1)	[ucd=spect.dopplerVeloc;pos.galactocentric]
#Column	DR8	(A3)	Display the SDSS-DR8 photometric catalog (II/306) within 1.5"	[ucd=meta.ref.url]
#Column	Sloan	(a5)	Display the SDSS online data for this star	[ucd=meta.ref.url]
#Column	SimbadName	(A24)	Simbad column added by the CDS	[ucd=meta.id]
RAJ2000;DEJ2000;GLON;GLAT;gmag;u-g;g-r;D0.2;fm;cHg;bHg;d;r;x;y;z;HRV;e_HRV;Vgal;DR8;Sloan;SimbadName
242.92834;+38.73034; 61.705952; 46.963856;16.57; 1.21;-0.17;26.51; 0.23; 1.04;10.12;16.0;15.4;  2.8; -9.6; 11.7;  54.4;   2.6; 198.2;DR8;Sloan;SDSS J161142.80+384349.2
242.77490;+38.24004; 60.986481; 47.083340;18.01; 1.24;-0.09;23.68; 0.28; 0.90; 8.68;31.0;29.4; -2.2;-18.5; 22.7;-240.8;   5.8; -98.1;DR8;Sloan;SDSS J161105.97+381424.1
242.14037;+38.82218; 61.848259; 47.577438;19.00; 1.23;-0.21;25.70; 0.17; 1.22;10.20;49.0;47.1; -7.6;-29.2; 36.2;-168.9;  10.9; -26.5;DR8;Sloan;SDSS J160833.68+384919.8
241.50729;+38.43538; 61.281536; 48.076866;17.84; 1.23;-0.09;24.47; 0.27; 0.90; 8.96;28.7;27.2; -1.2;-16.8; 21.4;-192.7;   4.5; -52.2;DR8;Sloan;SDSS J160601.74+382607.3
240.68327;+38.60077; 61.548756; 48.718391;16.45; 1.17;-0.01;20.01; 0.31; 0.76; 7.14;14.8;14.4;  3.4; -8.6; 11.1;-352.4;   2.4;-213.2;DR8;Sloan;SDSS J160243.98+383602.7
240.54864;+38.76906; 61.808357; 48.818829;17.61; 1.23;-0.09;23.46; 0.25; 0.84; 8.63;25.8;24.5;  0.0;-15.0; 19.4;-155.8;   4.0; -16.6;DR8;Sloan;SDSS J160211.67+384608.6
240.36572;+38.94149; 62.077503; 48.955589;16.39; 1.21;-0.17;25.99; 0.23; 1.00; 9.47;14.7;14.4;  3.5; -8.5; 11.1; -67.8;   2.7;  71.4;DR8;Sloan;SDSS J160127.77+385629.3
240.73502;+39.42757; 62.798447; 48.651051;16.25; 1.10;-0.25;25.09; 0.23; 1.12; 9.69;13.5;13.4;  3.9; -7.9; 10.1;  44.3;   2.3; 185.0;DR8;Sloan;SDSS J160256.40+392539.2
240.72575;+39.68102; 63.182178; 48.647209;16.48; 1.23;-0.15;27.05; 0.23; 0.94; 9.76;15.3;15.0;  3.4; -9.0; 11.5;  12.3;   2.3; 153.5;DR8;Sloan;SDSS J160254.18+394051.6
240.87151;+39.40874; 62.763657; 48.546448;15.58; 1.26;-0.15;26.20; 0.20; 0.96; 9.42;10.1;10.9;  4.9; -6.0;  7.6;-169.3;   1.8; -28.3;DR8;Sloan;SDSS J160329.15+392431.5
214.64539;+07.46023;353.346405; 61.477673;19.16; 1.11;-0.05;24.90; 0.27; 0.86; 8.23;51.6;48.3;-16.5;  2.9; 45.3;  16.6;  11.0;  15.2;DR8;Sloan;SDSS J141834.89+072736.8
214.49748;+08.32842;354.407623; 62.201855;19.09; 1.18;-0.04;24.41; 0.29; 0.96; 8.19;50.0;46.8;-15.2;  2.3; 44.2; -18.5;   9.8; -17.7;DR8;Sloan;SDSS J141759.39+081942.3
214.83676;+07.25438;353.335449; 61.197731;19.03; 1.20;-0.20;24.96; 0.17; 0.99; 9.55;49.6;46.3;-15.7;  2.8; 43.4; -29.6;  11.7; -31.1;DR8;Sloan;SDSS J141920.82+071515.7
214.77908;+07.61678;353.773926; 61.498402;17.26; 1.10;-0.23;27.07; 0.22; 1.08;10.23;21.5;19.0; -2.2;  1.1; 18.9;-131.8;   3.6;-132.4;DR8;Sloan;SDSS J141906.98+073700.4
214.42741;+09.36336;355.902588; 62.977970;15.63; 1.13;-0.25;25.54; 0.21; 1.10; 9.56;10.1; 9.7;  3.4;  0.3;  9.0;-152.8;   2.0;-149.2;DR8;Sloan;SDSS J141742.58+092148.1
214.57228;+08.82077;355.271606; 62.496990;18.82; 1.20;-0.12;26.73; 0.18; 0.81; 8.27;45.2;42.1;-12.8;  1.7; 40.1; -61.2;   9.9; -58.8;DR8;Sloan;SDSS J141817.34+084914.7
215.04427;+09.91998;357.710022; 62.915462;16.28; 1.18;-0.19;27.07; 0.21; 1.00; 9.84;14.0;12.6;  1.6;  0.3; 12.5; 144.8;   2.3; 151.7;DR8;Sloan;SDSS J142010.62+095511.8
251.99882;+30.81238; 52.010983; 38.729965;16.50; 1.23;-0.10;24.74; 0.26; 0.93; 9.30;15.5;13.6;  0.6; -9.5;  9.7;  82.3;   2.1; 230.1;DR8;Sloan;SDSS J164759.71+304844.5
252.34615;+30.45115; 51.637615; 38.363171;16.92; 0.99;-0.31;21.65; 0.24; 1.16; 8.86;17.5;15.3; -0.5;-10.8; 10.9;-131.0;   2.6;  16.8;DR8;Sloan;SDSS J164923.07+302704.1
251.28619;+30.28084; 51.180828; 39.222614;17.61; 1.11;-0.18;26.74; 0.25; 0.94;10.17;25.3;22.5; -4.3;-15.3; 16.0; -20.2;   3.7; 125.1;DR8;Sloan;SDSS J164508.68+301651.0
251.76063;+30.87992; 52.043140; 38.943855;17.51; 1.21;-0.18;26.20; 0.25; 1.03;10.18;24.7;22.0; -3.8;-15.2; 15.5;-229.5;   4.7; -82.1;DR8;Sloan;SDSS J164702.55+305247.7
215.40688;+09.63211;357.772491; 62.457481;16.31; 1.18;-0.21;27.22; 0.21; 0.96; 9.77;14.2;12.7;  1.4;  0.3; 12.6; -57.2;   2.4; -50.2;DR8;Sloan;SDSS J142137.65+093755.6
215.89937;+09.40380;358.111847; 61.944649;16.11; 1.25;-0.17;27.52; 0.21; 0.96; 9.72;12.9;11.6;  1.9;  0.2; 11.4;-291.8;   2.1;-284.2;DR8;Sloan;SDSS J142335.85+092413.7
251.00699;+30.48645; 51.378086; 39.500149;17.37; 1.24;-0.16;25.20; 0.20; 0.92; 9.14;23.1;20.5; -3.1;-13.9; 14.7;-170.0;   3.5; -24.8;DR8;Sloan;SDSS J164401.67+302911.2
249.87749;+31.25165; 52.116756; 40.598202;17.07; 1.16;-0.12;24.20; 0.26; 0.90; 8.96;20.1;17.8; -1.4;-12.0; 13.1;-197.5;   2.8; -53.2;DR8;Sloan;SDSS J163930.59+311505.9
250.41357;+32.63784; 54.015949; 40.391708;15.83; 1.08;-0.22;25.22; 0.22; 1.07; 9.54;11.1;10.4;  3.0; -6.9;  7.2;-216.0;   1.6; -68.1;DR8;Sloan;SDSS J164139.26+323816.2
243.39448;+39.77776; 63.230297; 46.592827;16.68; 1.22;-0.09;24.95; 0.21; 0.83; 8.50;16.9;16.3;  2.8;-10.3; 12.2;-290.5;   2.3;-144.0;DR8;Sloan;SDSS J161334.67+394639.9
243.76422;+38.97642; 62.064159; 46.312866;17.09; 1.22;-0.19;26.85; 0.19; 1.00; 9.85;20.3;19.3;  1.4;-12.4; 14.7;-156.6;   2.8; -10.7;DR8;Sloan;SDSS J161503.41+385835.0
243.42207;+39.19459; 62.381470; 46.578060;16.03; 1.18;-0.18;27.06; 0.21; 0.99; 9.86;12.5;12.5;  4.0; -7.6;  9.1; -80.3;   2.0;  65.3;DR8;Sloan;SDSS J161341.29+391140.4
243.40185;+39.33865; 62.591240; 46.592686;18.51; 1.05;-0.11;28.71; 0.24; 0.90; 9.88;38.3;36.5; -4.1;-23.3; 27.8;-130.1;   5.1;  15.7;DR8;Sloan;SDSS J161336.44+392019.1
242.57819;+39.56853; 62.941963; 47.225071;18.66; 1.17; 0.00;23.08; 0.16; 0.92; 7.78;40.9;39.2; -4.6;-24.8; 30.1;-248.4;   6.1;-103.8;DR8;Sloan;SDSS J161018.76+393406.6
240.01141;+44.05211; 69.854431; 48.767700;17.38; 1.13;-0.22;25.34; 0.22; 1.08; 9.66;22.7;22.3;  2.8;-14.1; 17.1;  -7.0;   3.3; 140.0;DR8;Sloan;SDSS J160002.74+440307.6
238.52168;+44.01515; 70.047188; 49.831936;16.40; 1.02;-0.33;21.92; 0.24; 1.16; 8.78;13.8;14.3;  5.0; -8.4; 10.5;-276.2;   2.4;-132.0;DR8;Sloan;SDSS J155405.20+440054.6
238.15059;+44.38438; 70.682083; 50.032146;17.78; 1.21;-0.19;26.53; 0.21; 0.93; 9.93;28.0;27.4;  2.1;-16.9; 21.4;-275.8;   4.7;-131.6;DR8;Sloan;SDSS J155236.14+442303.7
238.19502;+42.75883; 68.169228; 50.256584;15.72; 1.03;-0.20;18.83; 0.27; 0.93; 7.27;10.6;11.6;  5.5; -6.3;  8.1;-385.8;   2.0;-244.2;DR8;Sloan;SDSS J155246.80+424531.7
237.45189;+43.72015; 69.792999; 50.641521;17.65; 1.18;-0.16;26.37; 0.20; 0.96; 9.60;26.3;25.7;  2.2;-15.6; 20.3;-288.1;   5.1;-146.3;DR8;Sloan;SDSS J154948.45+434312.5
237.92532;+44.07302; 70.247185; 50.244976;16.33; 1.18;-0.20;26.90; 0.22; 1.05;10.21;14.3;14.8;  4.9; -8.6; 11.0;-171.4;   2.5; -28.2;DR8;Sloan;SDSS J155142.07+440422.8
238.83076;+42.82584; 68.173073; 49.785286;16.12; 1.24;-0.05;22.81; 0.25; 0.86; 8.53;12.7;13.3;  4.9; -7.6;  9.7;  38.0;   2.1; 180.9;DR8;Sloan;SDSS J155519.38+424933.0
238.80144;+43.16632; 68.699860; 49.759922;16.37; 1.16;-0.05;23.54; 0.24; 0.85; 8.52;14.2;14.6;  4.7; -8.6; 10.9;-288.0;   2.2;-144.6;DR8;Sloan;SDSS J155512.34+430958.7
193.30951;+46.61369;122.005295; 70.511322;17.72; 1.16;-0.10;25.56; 0.22; 0.86; 9.10;27.1;29.6; 12.8; -7.7; 25.6; -46.7;   3.9;  22.0;DR8;Sloan;SDSS J125314.28+463649.2
193.17422;+46.50190;122.278862; 70.624756;15.82; 1.33;-0.22;26.89; 0.22; 0.99;10.16;11.3;15.0; 10.0; -3.2; 10.7; 101.9;   2.0; 170.1;DR8;Sloan;SDSS J125241.80+463006.7
192.29457;+47.20657;124.049599; 69.916779;16.72; 1.17;-0.10;25.27; 0.25; 0.90; 9.59;17.1;20.2; 11.3; -4.9; 16.1;  24.1;   2.7;  93.0;DR8;Sloan;SDSS J124910.69+471223.7
192.08343;+47.11449;124.476517; 70.004448;17.09; 1.22;-0.14;25.40; 0.22; 0.92; 9.79;20.3;23.2; 11.9; -5.7; 19.1;-182.3;   3.0;-114.0;DR8;Sloan;SDSS J124820.02+470652.1
239.89563;+44.24981; 70.169571; 48.821434;15.75; 1.26;-0.19;26.93; 0.22; 1.00; 9.82;11.0;12.0;  5.6; -6.8;  8.2;-242.0;   2.0; -94.9;DR8;Sloan;SDSS J155934.95+441459.3
238.79275;+43.55288; 69.293091; 49.710285;17.49; 1.18;-0.20;26.40; 0.22; 1.06;10.15;24.4;23.9;  2.4;-14.8; 18.6; -92.4;   4.0;  51.6;DR8;Sloan;SDSS J155510.26+433310.3
195.30586;+46.96247;118.028786; 70.072510;16.68; 1.12;-0.17;25.89; 0.23; 1.08;10.39;16.8;19.7; 10.7; -5.1; 15.8;-154.6;   2.6; -81.7;DR8;Sloan;SDSS J130113.40+465744.9
240.75142;+44.25890; 70.052818; 48.213310;18.84; 1.12;-0.09;23.14; 0.33; 0.86; 7.47;44.5;43.4; -2.1;-27.9; 33.2;   1.6;   7.5; 150.3;DR8;Sloan;SDSS J160300.33+441532.0
240.78828;+43.71949; 69.244659; 48.256863;15.59; 1.21;-0.08;25.76; 0.23; 0.93; 9.15;10.0;11.2;  5.6; -6.2;  7.4;-162.0;   2.0; -14.1;DR8;Sloan;SDSS J160309.18+434310.1
241.28169;+43.75522; 69.233162; 47.898655;15.52; 1.19;-0.19;26.86; 0.23; 1.01; 9.88; 9.8;11.1;  5.7; -6.2;  7.3; -60.4;   1.7;  88.5;DR8;Sloan;SDSS J160507.60+434518.8
240.65013;+44.63764; 70.630875; 48.232170;17.00; 1.15;-0.17;27.13; 0.22; 1.01; 9.87;19.5;19.4;  3.7;-12.3; 14.6;-213.7;   2.8; -64.6;DR8;Sloan;SDSS J160236.03+443815.5
241.29074;+44.42676; 70.224968; 47.808731;17.53; 1.10;-0.23;24.16; 0.22; 1.15; 9.81;24.4;23.9;  2.5;-15.4; 18.1;-108.0;   3.3;  41.9;DR8;Sloan;SDSS J160509.77+442536.3
240.77193;+45.00734; 71.160233; 48.092636;16.99; 1.21;-0.06;25.08; 0.24; 0.89; 8.52;18.9;18.9;  3.9;-12.0; 14.1;  21.2;   2.4; 171.1;DR8;Sloan;SDSS J160305.25+450026.4
253.56650;+34.95983; 57.523949; 38.181450;16.19; 1.21;-0.10;23.59; 0.24; 0.85; 8.05;13.5;12.4;  2.3; -8.9;  8.3;-261.4;   1.8;-103.4;DR8;Sloan;SDSS J165415.95+345735.3
254.45441;+33.53808; 55.911934; 37.215405;15.60; 1.20;-0.19;26.16; 0.24; 1.00;10.34;10.3; 9.8;  3.4; -6.8;  6.2;-129.8;   1.8;  27.5;DR8;Sloan;SDSS J165749.05+333217.0
254.10567;+33.83354; 56.211838; 37.554108;16.86; 1.21;-0.19;26.75; 0.24; 1.03;10.36;18.3;16.4; -0.1;-12.1; 11.2;-201.3;   2.9; -44.1;DR8;Sloan;SDSS J165625.35+335000.7
253.22444;+35.32364; 57.927322; 38.513901;16.73; 1.23;-0.12;26.36; 0.22; 0.93; 8.92;17.2;15.7;  0.8;-11.4; 10.7;  27.1;   2.4; 185.1;DR8;Sloan;SDSS J165253.86+351925.1
253.50577;+34.85534; 57.382633; 38.214069;17.68; 1.23;-0.12;25.39; 0.18; 0.85; 8.72;26.7;24.4; -3.3;-17.7; 16.5;-159.2;   3.5;  -1.5;DR8;Sloan;SDSS J165401.38+345119.2
252.80801;+33.37578; 55.399117; 38.537975;16.89; 1.15;-0.02;20.28; 0.25; 0.81; 7.48;18.1;16.2;  0.0;-11.6; 11.3;-141.4;   2.4;  12.5;DR8;Sloan;SDSS J165113.92+332232.8
252.35619;+33.36445; 55.301746; 38.907764;17.17; 1.18;-0.18;25.93; 0.22; 1.00;10.16;21.1;18.9; -1.3;-13.5; 13.2;-255.8;   2.9;-102.8;DR8;Sloan;SDSS J164925.48+332151.9
252.27216;+35.16793; 57.582195; 39.260174;17.81; 1.22;-0.23;26.93; 0.25; 1.02; 9.54;28.3;26.1; -3.8;-18.5; 17.9;-213.6;   4.7; -57.7;DR8;Sloan;SDSS J164905.31+351004.5
252.99560;+34.99229; 57.472061; 38.648598;15.87; 0.90;-0.32;19.97; 0.26; 1.18; 8.14;10.3;10.1;  3.7; -6.8;  6.4; -98.1;   1.7;  58.9;DR8;Sloan;SDSS J165158.94+345932.2
249.00520;+52.83905; 80.865128; 41.520016;16.72; 0.92;-0.30;20.63; 0.26; 1.19; 8.29;15.2;16.4;  6.2;-11.3; 10.1;-269.8;   2.5; -97.4;DR8;Sloan;SDSS J163601.24+525020.6
248.77737;+53.06630; 81.194740; 41.618320;17.49; 1.18;-0.20;27.34; 0.23; 0.96; 9.58;24.5;24.9;  5.2;-18.1; 16.3; -60.8;   3.4; 111.5;DR8;Sloan;SDSS J163506.55+530358.9
247.73579;+52.04508; 79.981773; 42.413166;16.11; 1.08;-0.19;25.44; 0.23; 1.12;10.28;12.6;14.1;  6.4; -9.2;  8.5;-299.9;   2.3;-130.0;DR8;Sloan;SDSS J163056.60+520242.4
245.66791;+51.74078; 79.887321; 43.723236;17.22; 1.12;-0.15;26.68; 0.22; 0.96;10.05;21.6;22.1;  5.3;-15.4; 14.9;-221.9;   3.1; -55.4;DR8;Sloan;SDSS J162240.31+514426.9
244.70505;+52.85976; 81.577217; 44.063530;16.74; 1.24;-0.22;25.57; 0.23; 1.03;10.20;17.3;18.3;  6.2;-12.3; 12.0;-176.9;   2.6; -10.8;DR8;Sloan;SDSS J161849.20+525135.4
245.12927;+53.98181; 83.008141; 43.556911;16.12; 1.07;-0.20;25.85; 0.21; 1.10; 9.62;12.7;14.4;  6.9; -9.1;  8.7;-193.6;   1.9; -25.8;DR8;Sloan;SDSS J162031.01+535854.7
245.60168;+53.06824; 81.693161; 43.490719;15.74; 0.98;-0.24;23.17; 0.23; 1.16; 9.23;10.2;12.3;  6.9; -7.3;  7.0; -44.7;   1.7; 123.0;DR8;Sloan;SDSS J162224.40+530405.8
246.69539;+54.24909; 83.078537; 42.602211;16.93; 1.19;-0.22;26.17; 0.22; 1.05;10.23;18.9;19.9;  6.3;-13.8; 12.8;-148.8;   2.8;  21.5;DR8;Sloan;SDSS J162646.89+541456.9
247.88110;+53.18787; 81.481560; 42.126648;18.11; 1.12;-0.19;27.58; 0.16; 1.03; 9.72;31.8;31.9;  4.5;-23.3; 21.3;-219.6;   4.7; -48.5;DR8;Sloan;SDSS J163131.47+531116.4
247.54478;+52.91830; 81.173470; 42.374695;18.37; 1.05;-0.02;27.71; 0.24; 0.85; 9.36;35.8;35.8;  3.9;-26.1; 24.1;-291.0;   5.0;-120.6;DR8;Sloan;SDSS J163010.74+525506.0
246.78897;+53.52137; 82.095505; 42.701687;16.06; 1.27;-0.13;27.01; 0.21; 0.98; 9.71;12.6;14.3;  6.7; -9.2;  8.6;-285.4;   1.7;-115.6;DR8;Sloan;SDSS J162709.37+533116.9
242.06963;+45.80572; 72.132149; 47.073971;18.95; 1.12;-0.01;24.28; 0.29; 0.84; 7.74;46.8;45.8; -1.8;-30.3; 34.3;-409.3;   6.7;-256.0;DR8;Sloan;SDSS J160816.70+454820.6
242.57269;+46.07767; 72.452034; 46.688568;19.22; 1.11;-0.01;28.73; 0.32; 0.85; 9.35;52.9;51.8; -2.9;-34.6; 38.5;-337.4;   7.7;-182.8;DR8;Sloan;SDSS J161017.44+460439.7
241.47472;+46.17881; 72.768517; 47.425304;17.68; 1.26;-0.18;27.31; 0.22; 1.02; 9.70;26.6;26.2;  2.7;-17.2; 19.6; -67.9;   4.2;  84.9;DR8;Sloan;SDSS J160553.93+461043.6
241.50629;+46.44408; 73.149872; 47.360542;17.31; 1.26;-0.16;26.41; 0.22; 0.92; 9.28;22.5;22.3;  3.6;-14.6; 16.5; -85.4;   3.0;  67.9;DR8;Sloan;SDSS J160601.50+462638.7
241.09553;+46.34214; 73.071243; 47.656898;16.67; 1.23;-0.20;26.70; 0.23; 0.99; 9.76;16.7;17.1;  4.7;-10.8; 12.4;-191.7;   2.1; -39.3;DR8;Sloan;SDSS J160422.93+462031.6
241.49347;+44.47963; 70.275002; 47.658382;17.46; 1.19;-0.05;22.25; 0.22; 0.82; 7.92;23.6;23.1;  2.6;-15.0; 17.4;-199.0;   3.2; -48.6;DR8;Sloan;SDSS J160558.43+442846.6
241.70761;+43.96302; 69.486542; 47.569340;16.00; 1.10;-0.21;25.42; 0.22; 1.12;10.20;12.0;12.8;  5.2; -7.6;  8.9;-103.5;   1.8;  46.5;DR8;Sloan;SDSS J160649.82+435746.8
243.27013;+44.96408; 70.756050; 46.346684;17.11; 1.11;-0.21;25.64; 0.22; 1.14; 9.94;20.0;19.8;  3.4;-13.1; 14.5;-154.1;   2.8;   0.2;DR8;Sloan;SDSS J161304.82+445750.7
243.44389;+45.26288; 71.165085; 46.190571;16.45; 1.19;-0.16;27.26; 0.22; 0.97; 9.78;15.2;15.5;  4.6; -9.9; 10.9;-159.5;   2.2;  -4.5;DR8;Sloan;SDSS J161346.53+451546.3
252.77270;+40.12737; 64.013191; 39.421253;15.98; 1.20;-0.03;24.18; 0.25; 0.83; 7.97;11.9;11.9;  4.0; -8.3;  7.6;-121.6;   1.9;  42.7;DR8;Sloan;SDSS J165105.45+400738.5
251.97771;+40.03348; 63.831635; 40.020702;16.96; 1.20;-0.20;27.15; 0.22; 0.97; 9.63;19.1;18.1;  1.5;-13.2; 12.3;-191.6;   2.7; -28.8;DR8;Sloan;SDSS J164754.64+400200.5
251.55736;+39.46136; 63.053707; 40.300529;16.75; 1.20;-0.23;26.93; 0.20; 1.13;10.23;17.4;16.4;  2.0;-11.8; 11.2;-159.4;   2.6;   1.8;DR8;Sloan;SDSS J164613.77+392740.9
251.61439;+39.87639; 63.600590; 40.287254;16.82; 1.15;-0.23;25.25; 0.21; 1.11; 9.66;17.5;16.6;  2.1;-12.0; 11.3;-223.0;   2.6; -61.1;DR8;Sloan;SDSS J164627.45+395235.0
251.11684;+39.94856; 63.661324; 40.672901;15.91; 1.26;-0.15;26.26; 0.22; 0.97; 9.43;11.8;11.8;  4.0; -8.0;  7.7;-116.6;   1.9;  44.5;DR8;Sloan;SDSS J164428.04+395654.7
251.59332;+40.96526; 65.024818; 40.371426;19.10; 1.02;-0.03;28.64; 0.34; 0.79; 7.64;50.2;48.3; -8.2;-34.7; 32.5;-271.6;   9.7;-108.2;DR8;Sloan;SDSS J164622.39+405754.8
251.57754;+40.56395; 64.498070; 40.360355;16.59; 1.15;-0.22;26.82; 0.22; 1.06;10.07;15.8;15.2;  2.8;-10.9; 10.2; -25.4;   2.4; 137.4;DR8;Sloan;SDSS J164618.60+403350.2
251.08012;+40.54399; 64.443153; 40.736511;16.29; 1.22;-0.19;26.39; 0.21; 0.96; 9.76;14.1;13.7;  3.4; -9.6;  9.2; -93.1;   2.3;  68.8;DR8;Sloan;SDSS J164419.23+403238.4
249.91434;+39.84459; 63.451294; 41.587715;19.05; 1.23;-0.05;23.40; 0.15; 1.05; 8.26;49.0;47.0; -8.4;-32.8; 32.5;-232.2;   7.7; -73.4;DR8;Sloan;SDSS J163939.44+395040.5
249.74235;+39.23935; 62.632641; 41.685478;16.67; 1.18;-0.20;26.28; 0.23; 1.02;10.28;16.7;15.9;  2.3;-11.1; 11.1;-193.9;   2.6; -36.3;DR8;Sloan;SDSS J163858.16+391421.7
250.03206;+38.66967; 61.893211; 41.422577;17.76; 1.26;-0.14;24.91; 0.23; 0.92; 9.16;27.6;25.9; -1.8;-18.3; 18.3;-141.9;   4.2;  15.3;DR8;Sloan;SDSS J164007.69+384010.8
250.98933;+39.28664; 62.781403; 40.725357;18.92; 1.06;-0.04;20.35; 0.32; 0.84; 7.92;46.1;44.0; -8.0;-31.1; 30.1; -31.3;   9.9; 128.6;DR8;Sloan;SDSS J164357.44+391711.8
251.39555;+38.98962; 62.423710; 40.388248;17.52; 1.21;-0.17;25.21; 0.23; 1.00; 9.79;24.8;23.2; -0.8;-16.8; 16.1;-337.4;   3.6;-177.2;DR8;Sloan;SDSS J164534.93+385922.6
253.12534;+39.01106; 62.608784; 39.051376;18.49; 1.10; 0.00;25.77; 0.29; 0.83; 8.33;37.9;35.8; -5.5;-26.1; 23.9;-303.7;   7.6;-140.3;DR8;Sloan;SDSS J165230.07+390039.8
243.59537;+46.42758; 72.811356; 45.939632;16.47; 1.03;-0.20;24.75; 0.22; 1.09; 9.49;14.9;15.4;  4.9; -9.9; 10.7; -45.5;   1.8; 111.3;DR8;Sloan;SDSS J161422.88+462539.3
244.06168;+45.79835; 71.857231; 45.698250;15.89; 1.01;-0.25;22.43; 0.25; 1.17; 9.02;10.9;12.0;  5.6; -7.2;  7.8;-283.6;   1.6;-126.8;DR8;Sloan;SDSS J161614.80+454754.0
243.93979;+45.97248; 72.119438; 45.761665;16.75; 1.29;-0.11;25.56; 0.22; 0.87; 8.90;17.4;17.5;  4.3;-11.5; 12.5; -67.4;   1.9;  89.4;DR8;Sloan;SDSS J161545.54+455820.9
244.38098;+45.14858; 70.898743; 45.546700;16.33; 1.20;-0.01;20.43; 0.26; 0.79; 7.20;14.0;14.4;  4.8; -9.3; 10.0; -59.7;   1.6;  96.8;DR8;Sloan;SDSS J161731.43+450855.0
252.29170;+21.86344; 41.206451; 36.147213;16.44; 1.24;-0.10;24.81; 0.22; 0.87; 8.55;15.1;12.0; -1.2; -8.0;  8.9;-226.9;   2.0; -96.8;DR8;Sloan;SDSS J164910.00+215148.3
252.09941;+21.89567; 41.174717; 36.326721;15.51; 1.19;-0.19;26.99; 0.22; 1.03; 9.81; 9.8; 8.1;  2.1; -5.2;  5.8; -11.1;   1.5; 118.7;DR8;Sloan;SDSS J164823.85+215344.4
252.10542;+22.62841; 42.042728; 36.548740;18.85; 1.18;-0.16;27.17; 0.14; 0.77; 7.54;45.6;41.4;-19.2;-24.5; 27.2;-285.7;   8.3;-154.3;DR8;Sloan;SDSS J164825.30+223742.2
